+1.348942003E-004,-7.588393065E-003,+0,+0
+1.348705349E-004,-7.408900861E-003,+0,+0
+1.348453530E-004,-7.229104771E-003,+0,+0
+1.348209140E-004,-7.037450564E-003,+0,+0
+1.347864896E-004,-6.809615190E-003,+0,+0
+1.347477548E-004,-6.577138095E-003,+0,+0
+1.347164910E-004,-6.320951899E-003,+0,+0
+1.346770490E-004,-6.044060543E-003,+0,+0
+1.346267136E-004,-5.746751026E-003,+0,+0
+1.345789666E-004,-5.409935268E-003,+0,+0
+1.345269481E-004,-5.049987955E-003,+0,+0
+1.344781324E-004,-4.676761618E-003,+0,+0
+1.344227322E-004,-4.266108189E-003,+0,+0
+1.343630788E-004,-3.825695071E-003,+0,+0
+1.343022095E-004,-3.354155856E-003,+0,+0
+1.342386296E-004,-2.857156484E-003,+0,+0
+1.341677617E-004,-2.325542658E-003,+0,+0
+1.340961281E-004,-1.766511574E-003,+0,+0
+1.340204697E-004,-1.157181932E-003,+0,+0
+1.339439454E-004,-5.208165289E-004,+0,+0
+1.338611941E-004,+1.441988913E-004,+0,+0
+1.337781430E-004,+8.573986355E-004,+0,+0
+1.336945506E-004,+1.602480550E-003,+0,+0
+1.336068380E-004,+2.382982389E-003,+0,+0
+1.335174595E-004,+3.195107169E-003,+0,+0
+1.334292913E-004,+4.018140083E-003,+0,+0
+1.333388788E-004,+4.894407458E-003,+0,+0
+1.332508555E-004,+5.800224784E-003,+0,+0
+1.331497837E-004,+6.777435818E-003,+0,+0
+1.330481844E-004,+7.799156832E-003,+0,+0
+1.329529587E-004,+8.818088992E-003,+0,+0
+1.328552137E-004,+9.904537522E-003,+0,+0
+1.327560724E-004,+1.100257598E-002,+0,+0
+1.326625642E-004,+1.213242908E-002,+0,+0
+1.325620904E-004,+1.329771439E-002,+0,+0
+1.324670549E-004,+1.449920395E-002,+0,+0
+1.323637307E-004,+1.570687942E-002,+0,+0
+1.322678381E-004,+1.697841292E-002,+0,+0
+1.321708278E-004,+1.820779979E-002,+0,+0
+1.320719353E-004,+1.946155338E-002,+0,+0
+1.319853627E-004,+2.075076083E-002,+0,+0
+1.318921153E-004,+2.205520529E-002,+0,+0
+1.318007388E-004,+2.337228137E-002,+0,+0
+1.317121496E-004,+2.467972760E-002,+0,+0
+1.316259069E-004,+2.597926008E-002,+0,+0
+1.315415147E-004,+2.726521210E-002,+0,+0
+1.314631554E-004,+2.857655266E-002,+0,+0
+1.313861191E-004,+2.987556873E-002,+0,+0
+1.313121585E-004,+3.114225978E-002,+0,+0
+1.312429055E-004,+3.240563877E-002,+0,+0
+1.311753665E-004,+3.366684330E-002,+0,+0
+1.311110077E-004,+3.492950271E-002,+0,+0
+1.310474367E-004,+3.613380500E-002,+0,+0
+1.309880122E-004,+3.740091732E-002,+0,+0
+1.309313140E-004,+3.860124351E-002,+0,+0
+1.308775878E-004,+3.983120964E-002,+0,+0
+1.308286329E-004,+4.106083032E-002,+0,+0
+1.307804930E-004,+4.232200282E-002,+0,+0
+1.307369246E-004,+4.352220759E-002,+0,+0
+1.306943245E-004,+4.474684855E-002,+0,+0
+1.306538458E-004,+4.597919584E-002,+0,+0
+1.306169330E-004,+4.724711572E-002,+0,+0
+1.305807351E-004,+4.854271880E-002,+0,+0
+1.305466055E-004,+4.986910093E-002,+0,+0
+1.305148059E-004,+5.123759835E-002,+0,+0
+1.304851704E-004,+5.260282678E-002,+0,+0
+1.304567316E-004,+5.401254252E-002,+0,+0
+1.304296090E-004,+5.548065774E-002,+0,+0
+1.304050340E-004,+5.706852987E-002,+0,+0
+1.303806437E-004,+5.870889333E-002,+0,+0
+1.303569474E-004,+6.043833581E-002,+0,+0
+1.303353011E-004,+6.174466223E-002,+0,+0
+1.303127375E-004,+6.353190156E-002,+0,+0
+1.302911357E-004,+6.543616296E-002,+0,+0
+1.302717890E-004,+6.737162306E-002,+0,+0
+1.302532859E-004,+6.931538407E-002,+0,+0
+1.302336371E-004,+7.145709169E-002,+0,+0
+1.302156164E-004,+7.377051597E-002,+0,+0
+1.301951279E-004,+7.662747549E-002,+0,+0
+1.301782096E-004,+7.895981932E-002,+0,+0
+1.301624370E-004,+8.200165429E-002,+0,+0
+1.301474687E-004,+8.449594918E-002,+0,+0
+1.301302865E-004,+8.771307365E-002,+0,+0
+1.301138336E-004,+9.054280600E-002,+0,+0
+1.300964309E-004,+9.379186060E-002,+0,+0
+1.300794462E-004,+9.735394502E-002,+0,+0
+1.300638450E-004,+1.008117734E-001,+0,+0
+1.300468055E-004,+1.044587698E-001,+0,+0
+1.300323531E-004,+1.090518373E-001,+0,+0
+1.300160901E-004,+1.131062369E-001,+0,+0
+1.300004318E-004,+1.174765455E-001,+0,+0
+1.299848665E-004,+1.218253729E-001,+0,+0
+1.299700045E-004,+1.263694519E-001,+0,+0
+1.299561521E-004,+1.310671817E-001,+0,+0
+1.299410482E-004,+1.358041679E-001,+0,+0
+1.299266861E-004,+1.407028831E-001,+0,+0
+1.299129423E-004,+1.456827108E-001,+0,+0
+1.299005668E-004,+1.508244316E-001,+0,+0
+1.298884729E-004,+1.562997857E-001,+0,+0
+1.298763963E-004,+1.618647018E-001,+0,+0
+1.298655913E-004,+1.674958177E-001,+0,+0
+1.298555283E-004,+1.733298416E-001,+0,+0
+1.298455099E-004,+1.793990619E-001,+0,+0
+1.298347092E-004,+1.857311847E-001,+0,+0
+1.298263140E-004,+1.923930075E-001,+0,+0
+1.298194194E-004,+1.991626817E-001,+0,+0
+1.298128704E-004,+2.062294069E-001,+0,+0
+1.298069525E-004,+2.136592096E-001,+0,+0
+1.298018319E-004,+2.215207983E-001,+0,+0
+1.297971640E-004,+2.298901679E-001,+0,+0
+1.297942928E-004,+2.385673276E-001,+0,+0
+1.297952086E-004,+2.480179121E-001,+0,+0
+1.297954534E-004,+2.581437277E-001,+0,+0
+1.297968764E-004,+2.688965468E-001,+0,+0
+1.297992294E-004,+2.803768923E-001,+0,+0
+1.298038803E-004,+2.923869696E-001,+0,+0
+1.298105598E-004,+3.055136287E-001,+0,+0
+1.298186623E-004,+3.196894902E-001,+0,+0
+1.298259976E-004,+3.347137943E-001,+0,+0
+1.298363738E-004,+3.514960797E-001,+0,+0
+1.298486823E-004,+3.689918214E-001,+0,+0
+1.298650134E-004,+3.885353333E-001,+0,+0
+1.298836929E-004,+4.093100478E-001,+0,+0
+1.299035716E-004,+4.323999812E-001,+0,+0
+1.299272051E-004,+4.576718610E-001,+0,+0
+1.299539070E-004,+4.852149478E-001,+0,+0
+1.299874010E-004,+5.156836639E-001,+0,+0
+1.300228595E-004,+5.487134342E-001,+0,+0
+1.300645559E-004,+5.860639306E-001,+0,+0
+1.301118480E-004,+6.252771481E-001,+0,+0
+1.301655942E-004,+6.716129932E-001,+0,+0
+1.302258810E-004,+7.200997943E-001,+0,+0
+1.302932080E-004,+7.770712905E-001,+0,+0
+1.303707457E-004,+8.405756763E-001,+0,+0
+1.304576106E-004,+9.176373840E-001,+0,+0
+1.305540170E-004,+9.982233997E-001,+0,+0
+1.306612727E-004,+1.089158867E+000,+0,+0
+1.307834661E-004,+1.193467830E+000,+0,+0
+1.309204223E-004,+1.311532440E+000,+0,+0
+1.310769225E-004,+1.446671283E+000,+0,+0
+1.312499433E-004,+1.604831051E+000,+0,+0
+1.314469492E-004,+1.791337479E+000,+0,+0
+1.316677467E-004,+2.006127265E+000,+0,+0
+1.319150813E-004,+2.270842332E+000,+0,+0
+1.321932928E-004,+2.577555618E+000,+0,+0
+1.325055262E-004,+2.980546310E+000,+0,+0
+1.328553462E-004,+3.440807236E+000,+0,+0
+1.332469986E-004,+4.055130636E+000,+0,+0
+1.336831001E-004,+4.791727950E+000,+0,+0
+1.341706335E-004,+5.746217243E+000,+0,+0
+1.347079783E-004,+6.945415244E+000,+0,+0
+1.352978624E-004,+8.443904055E+000,+0,+0
+1.359450978E-004,+1.031497155E+001,+0,+0
